Order ID,Customer ID,Product Category,Order Date,Quantity Ordered,Order Status,Manufacturer Price,Sale Price,Sales Agent,Return Reason
3246,1479,Clothing,2022-12-28,17,In Transit,875,1034,Brian,
3247,1480,Home & Kitchen,2022-12-27,14,Delivered,1055,1185,Brian,
3248,1481,Sports & Outdoors,2022-12-08,20,Shipped,680,846,Terrence,
3249,1482,Electronics,2022-12-29,5,Delivered,940,1190,Priscilla,
3250,1483,Electronics,2022-12-14,20,Delivered,625,779,Priscilla,
3251,1484,Pets,2022-12-14,9,Delivered,270,321,Priscilla,
3252,1485,Clothing,2022-12-22,18,Shipped,210,235,Priscilla,
3253,1486,Books,2022-12-02,13,Shipped,970,1251,Daniel,
3254,1487,Personal Care,2022-12-08,16,Delivered,1155,1305,Kelly,
3255,1488,Clothing,2022-12-29,18,Shipped,80,97,Kelly,
3256,1489,Electronics,2022-12-13,9,Delivered,1185,1533,Terrence,
3257,1490,Books,2022-12-25,7,Delivered,345,399,Kelly,
3258,1491,Clothing,2022-12-18,2,Delivered,380,430,Terrence,
3259,1492,Pets,2022-12-15,5,Delivered,1090,1237,Kelly,
3260,1493,Sports & Outdoors,2022-12-31,2,Delivered,430,551,Terrence,
3261,1494,Electronics,2022-12-03,20,Delivered,1340,1689,Brian,
3262,1495,Clothing,2022-12-16,1,Shipped,1255,1512,Terrence,
3263,1496,Personal Care,2022-12-30,12,Shipped,610,675,Terrence,
3264,1497,Electronics,2022-12-12,18,Shipped,1185,1493,Terrence,
3265,1498,Home & Kitchen,2022-12-29,1,Delivered,1245,1382,Kelly,
3266,1499,Sports & Outdoors,2022-12-02,16,Shipped,295,344,Daniel,
3267,1500,Sports & Outdoors,2022-12-22,9,Shipped,360,462,Kelly,
3268,1501,Sports & Outdoors,2022-12-15,12,Delivered,980,1166,Priscilla,
3269,1502,Electronics,2022-12-10,9,Shipped,500,647,Priscilla,
3270,1503,Personal Care,2022-12-16,13,Shipped,1125,1238,Brian,
3271,1504,Pets,2022-12-23,10,Delivered,235,280,Kelly,
3272,1505,Electronics,2022-12-26,1,Delivered,1070,1246,Kelly,
3273,1506,Clothing,2022-12-13,16,Shipped,990,1261,Brian,
3274,1507,Sports & Outdoors,2022-12-03,16,Delivered,1160,1303,Priscilla,
3275,1508,Sports & Outdoors,2022-12-14,17,Delivered,1430,1755,Priscilla,
3276,1509,Home & Kitchen,2022-12-02,16,Delivered,1020,1175,Terrence,
3277,1510,Electronics,2022-12-05,3,In Transit,860,1002,Priscilla,
3278,1511,Books,2022-12-07,9,In Transit,710,881,Kelly,
3279,1512,Personal Care,2022-12-16,10,Delivered,50,57,Priscilla,
3280,1513,Personal Care,2022-12-04,20,Delivered,995,1207,Terrence,
3281,1514,Home & Kitchen,2022-12-26,3,Delivered,1140,1437,Priscilla,
3282,1515,Personal Care,2022-12-17,13,Shipped,225,260,Terrence,
3283,1516,Personal Care,2022-12-20,14,Cancelled,350,403,Priscilla,Late Delivery
3284,1517,Books,2022-12-09,13,Shipped,1380,1712,Daniel,
3285,1518,Sports & Outdoors,2022-12-13,7,Cancelled,215,239,Terrence,Late Delivery
3286,1519,Books,2022-12-15,11,Delivered,1190,1405,Terrence,
3287,1520,Electronics,2022-12-31,15,Shipped,865,993,Priscilla,
3288,1521,Pets,2022-12-02,7,Delivered,460,532,Brian,
3289,1522,Pets,2022-12-25,2,Shipped,445,530,Daniel,
3290,1523,Personal Care,2022-12-08,12,Cancelled,960,1215,Terrence,Defective
3291,1524,Clothing,2022-12-27,15,Delivered,1385,1693,Priscilla,
3292,1525,Pets,2022-12-13,12,Cancelled,835,970,Brian,Late Delivery
3293,1526,Electronics,2022-12-06,10,Delivered,400,463,Kelly,
3294,1527,Books,2022-12-08,12,Delivered,825,1036,Priscilla,
3295,1528,Sports & Outdoors,2022-12-15,4,Delivered,510,608,Daniel,
3296,1529,Home & Kitchen,2022-12-16,3,Shipped,1330,1502,Brian,
3297,1530,Pets,2022-12-10,16,Delivered,1280,1510,Kelly,
3298,1531,Clothing,2022-12-11,11,Delivered,1000,1210,Brian,
3299,1532,Personal Care,2022-12-08,1,Delivered,575,654,Terrence,
3300,1533,Personal Care,2022-12-31,12,Shipped,420,480,Priscilla,
3301,1534,Home & Kitchen,2022-12-17,15,Delivered,1180,1504,Kelly,
3302,1535,Books,2022-12-17,3,Delivered,1460,1667,Kelly,
3303,1536,Electronics,2022-12-02,16,In Transit,360,423,Brian,
3304,1537,Clothing,2022-12-31,16,Delivered,1200,1425,Brian,
3305,1538,Home & Kitchen,2022-12-05,1,Shipped,140,173,Priscilla,
3306,1539,Personal Care,2022-12-18,12,Delivered,1365,1603,Kelly,
3307,1540,Books,2022-12-21,15,Shipped,195,250,Terrence,
3308,1541,Personal Care,2022-12-02,20,Delivered,875,1031,Daniel,
3309,1542,Home & Kitchen,2022-12-18,17,Delivered,1425,1787,Terrence,
3310,1543,Electronics,2022-12-28,7,Cancelled,900,1027,Kelly,Unsatisfied
3311,1544,Books,2022-12-13,14,Shipped,1395,1682,Priscilla,
3312,1545,Clothing,2022-12-29,8,Shipped,1370,1595,Priscilla,
3313,1546,Pets,2022-12-18,15,Shipped,1220,1540,Priscilla,
3314,1547,Pets,2022-12-10,14,In Transit,1385,1747,Terrence,
3315,1548,Books,2022-12-25,14,Shipped,555,703,Brian,
3316,1549,Electronics,2022-12-11,9,Cancelled,95,114,Brian,Received Wrong Item
3317,1550,Pets,2022-12-30,19,In Transit,805,957,Priscilla,
3318,1551,Clothing,2022-12-14,8,Delivered,695,900,Daniel,
3319,1552,Electronics,2022-12-07,11,Shipped,750,853,Kelly,
3320,1553,Sports & Outdoors,2022-12-16,11,Delivered,1125,1452,Priscilla,
3321,1554,Electronics,2022-12-05,15,Delivered,175,212,Kelly,
3322,1555,Home & Kitchen,2022-12-17,6,Shipped,95,113,Terrence,
3323,1556,Home & Kitchen,2022-12-20,5,Shipped,1045,1284,Brian,
3324,1557,Sports & Outdoors,2022-12-31,20,In Transit,335,431,Daniel,
3325,1558,Pets,2022-12-24,10,Shipped,715,897,Terrence,
3326,1559,Books,2022-12-03,11,Delivered,1440,1677,Terrence,
3327,1560,Clothing,2022-12-12,15,Cancelled,1320,1463,Priscilla,Late Delivery
3328,1561,Home & Kitchen,2022-12-18,6,Delivered,1270,1514,Terrence,
3329,1562,Electronics,2022-12-19,8,In Transit,1215,1353,Kelly,
3330,1563,Home & Kitchen,2022-12-23,19,Delivered,1185,1479,Brian,
3331,1564,Books,2022-12-09,4,Delivered,170,195,Priscilla,
3332,1565,Home & Kitchen,2022-12-14,19,Delivered,295,366,Brian,
3333,1566,Personal Care,2022-12-29,19,Delivered,1440,1593,Daniel,
3334,1567,Electronics,2022-12-19,13,In Transit,530,674,Kelly,
3335,1568,Home & Kitchen,2022-12-14,5,Delivered,840,1077,Kelly,
3336,1569,Clothing,2022-12-23,13,Shipped,1410,1742,Brian,
3337,1570,Books,2022-12-21,15,Shipped,1030,1216,Priscilla,
3338,1571,Pets,2022-12-27,4,Shipped,275,309,Terrence,
3339,1572,Home & Kitchen,2022-12-27,4,Shipped,85,94,Kelly,
3340,1573,Clothing,2022-12-06,20,Delivered,1240,1389,Kelly,
3341,1574,Books,2022-12-12,2,In Transit,780,997,Brian,
3342,1575,Home & Kitchen,2022-12-17,19,Delivered,500,563,Brian,
3343,1576,Electronics,2022-12-09,5,Delivered,775,890,Terrence,
3344,1577,Sports & Outdoors,2022-12-02,11,Shipped,1295,1602,Kelly,
3345,1578,Home & Kitchen,2022-12-04,9,Cancelled,90,103,Brian,Late Delivery
3346,1579,Sports & Outdoors,2022-12-07,6,In Transit,320,415,Brian,
3347,1580,Personal Care,2022-12-09,16,Delivered,740,918,Kelly,
3348,1581,Books,2022-12-22,8,Shipped,340,407,Priscilla,
3349,1582,Sports & Outdoors,2022-12-28,7,Shipped,560,704,Daniel,
3350,1583,Books,2022-12-06,14,Shipped,455,588,Daniel,
3351,1584,Personal Care,2022-12-01,7,Delivered,900,1058,Terrence,
3352,1585,Pets,2022-12-19,4,Cancelled,615,692,Priscilla,Late Delivery
3353,1586,Home & Kitchen,2022-12-27,18,Cancelled,1390,1639,Brian,Received Wrong Item
3354,1587,Sports & Outdoors,2022-12-18,10,Delivered,935,1181,Terrence,
3355,1588,Books,2022-12-02,5,Delivered,270,329,Priscilla,
3356,1589,Electronics,2022-12-05,19,In Transit,1020,1199,Terrence,
3357,1590,Electronics,2022-12-22,19,Shipped,435,489,Kelly,
3358,1591,Personal Care,2022-12-14,7,Delivered,355,391,Priscilla,
3359,1592,Clothing,2022-12-25,9,Cancelled,145,187,Terrence,Quality Issue
3360,1593,Sports & Outdoors,2022-12-02,2,Delivered,980,1100,Priscilla,
3361,1594,Pets,2022-12-20,11,Shipped,1295,1437,Daniel,
3362,1595,Sports & Outdoors,2022-12-06,3,Shipped,345,389,Terrence,
3363,1596,Books,2022-12-19,19,Cancelled,555,696,Brian,Late Delivery
3364,1597,Clothing,2022-12-23,12,Shipped,700,794,Terrence,
3365,1598,Sports & Outdoors,2022-12-21,2,Shipped,705,798,Brian,
3366,1599,Clothing,2022-12-28,5,Delivered,840,1009,Priscilla,
3367,1600,Books,2022-12-15,7,In Transit,1005,1215,Brian,
3368,1601,Home & Kitchen,2022-12-08,20,Shipped,1285,1665,Kelly,
3369,1602,Personal Care,2022-12-27,16,Delivered,605,667,Brian,
3370,1603,Books,2022-12-17,9,Delivered,1005,1180,Daniel,
3371,1604,Sports & Outdoors,2022-12-11,7,Shipped,405,485,Brian,
3372,1605,Sports & Outdoors,2022-12-04,18,Shipped,245,301,Priscilla,
3373,1606,Books,2022-12-27,4,Shipped,1045,1218,Kelly,
3374,1607,Home & Kitchen,2022-12-09,7,Delivered,110,121,Priscilla,
3375,1608,Clothing,2022-12-20,13,Shipped,535,680,Terrence,
3376,1609,Books,2022-12-12,5,In Transit,460,550,Terrence,
3377,1610,Personal Care,2022-12-09,14,In Transit,820,1065,Brian,
3378,1611,Pets,2022-12-24,3,Cancelled,315,387,Brian,Received Wrong Item
3379,1612,Pets,2022-12-23,6,Delivered,260,317,Priscilla,
3380,1613,Clothing,2022-12-31,6,Shipped,640,802,Priscilla,
3381,1614,Clothing,2022-12-31,7,Cancelled,250,322,Terrence,Received Wrong Item
3382,1373,Sports & Outdoors,2022-12-03,17,Shipped,520,579,Terrence,
3383,1615,Home & Kitchen,2022-12-03,3,Shipped,390,471,Kelly,
3384,1616,Sports & Outdoors,2022-12-03,3,In Transit,420,527,Terrence,
3385,1617,Sports & Outdoors,2022-12-30,13,Shipped,135,154,Kelly,
3386,1618,Personal Care,2022-12-31,17,Delivered,1250,1546,Priscilla,
3387,1619,Sports & Outdoors,2022-12-16,2,Delivered,1275,1542,Daniel,
3388,1620,Books,2022-12-14,3,Cancelled,280,319,Priscilla,Unsatisfied
3389,1621,Sports & Outdoors,2022-12-26,15,Cancelled,90,99,Brian,Late Delivery
3390,1622,Books,2022-12-07,19,Shipped,835,931,Brian,
3391,1623,Electronics,2022-12-16,8,Delivered,1415,1596,Brian,
3392,1624,Books,2022-12-17,11,Shipped,400,445,Priscilla,
3393,1625,Electronics,2022-12-27,10,Cancelled,465,514,Brian,Received Wrong Item
3394,1626,Books,2022-12-04,9,Shipped,710,803,Daniel,
3395,1627,Sports & Outdoors,2022-12-30,9,Delivered,35,41,Brian,
3396,1628,Home & Kitchen,2022-12-04,16,Shipped,730,897,Terrence,
3397,1629,Sports & Outdoors,2022-12-03,15,Shipped,935,1159,Kelly,
3398,1630,Books,2022-12-17,15,Shipped,1165,1380,Terrence,
3399,1631,Personal Care,2022-12-14,1,Delivered,720,794,Kelly,
3400,1632,Books,2022-12-02,9,Delivered,250,314,Terrence,
3401,1633,Sports & Outdoors,2022-12-17,5,Shipped,1125,1454,Brian,
3402,1634,Home & Kitchen,2022-12-23,18,Shipped,820,1063,Brian,
3403,1635,Pets,2022-12-27,1,Delivered,490,566,Kelly,
3404,1636,Clothing,2022-12-25,20,Cancelled,315,391,Kelly,Unsatisfied
3405,1637,Personal Care,2022-12-03,7,Shipped,880,1046,Brian,
3406,1638,Home & Kitchen,2022-12-30,14,In Transit,920,1065,Kelly,
3407,1639,Electronics,2022-12-03,12,Cancelled,1040,1268,Kelly,Received Wrong Item
3408,1640,Electronics,2022-12-02,12,Shipped,1310,1475,Priscilla,
3409,1641,Books,2022-12-04,13,Shipped,1025,1237,Kelly,
3410,1642,Personal Care,2022-12-04,19,In Transit,1005,1120,Kelly,
3411,1643,Clothing,2022-12-20,8,In Transit,595,704,Kelly,
3412,1644,Books,2022-12-31,1,Shipped,945,1134,Kelly,
3413,1645,Pets,2022-12-31,2,Delivered,1375,1523,Kelly,
3414,1646,Books,2022-12-20,5,In Transit,325,390,Priscilla,
3415,1647,Clothing,2022-12-05,13,Delivered,825,921,Kelly,
3416,1648,Electronics,2022-12-07,5,Delivered,975,1106,Priscilla,
3417,1649,Clothing,2022-12-17,17,Shipped,755,980,Kelly,
3418,1650,Home & Kitchen,2022-12-03,7,Shipped,960,1159,Kelly,
3419,1651,Electronics,2022-12-15,6,Cancelled,125,155,Daniel,Unsatisfied
3420,1652,Pets,2022-12-17,12,Delivered,685,770,Kelly,
3421,1653,Home & Kitchen,2022-12-16,14,In Transit,1360,1714,Priscilla,
3422,1654,Pets,2022-12-01,9,Delivered,100,129,Kelly,
3423,1655,Home & Kitchen,2022-12-16,2,Delivered,170,212,Daniel,
3424,1656,Electronics,2022-12-04,11,Shipped,350,417,Daniel,
3425,1657,Personal Care,2022-12-23,17,Delivered,845,1075,Priscilla,
3426,1658,Home & Kitchen,2022-12-26,16,Cancelled,190,237,Kelly,Defective
3427,1659,Clothing,2022-12-30,7,Shipped,130,167,Kelly,
3428,1660,Personal Care,2022-12-04,14,Shipped,40,48,Kelly,
3429,1661,Electronics,2022-12-02,18,In Transit,260,318,Kelly,
3430,1662,Books,2022-12-12,2,Delivered,1430,1736,Priscilla,
3431,1663,Electronics,2022-12-15,3,In Transit,1405,1747,Terrence,
3432,1664,Personal Care,2022-12-01,13,Delivered,1150,1425,Priscilla,
3433,1665,Personal Care,2022-12-13,3,Delivered,965,1239,Daniel,
3434,1666,Home & Kitchen,2022-12-30,2,Delivered,315,360,Daniel,
3435,1667,Home & Kitchen,2022-12-08,15,Delivered,150,183,Daniel,
3436,1668,Electronics,2022-12-30,11,Shipped,1195,1465,Priscilla,
3437,1669,Electronics,2022-12-09,19,Shipped,555,666,Terrence,
3438,1670,Electronics,2022-12-02,15,In Transit,1020,1153,Daniel,
3439,1671,Clothing,2022-12-17,3,Shipped,415,486,Daniel,
3440,1672,Personal Care,2022-12-28,1,Shipped,450,562,Terrence,
3441,1673,Pets,2022-12-03,6,Delivered,755,949,Terrence,
3442,1674,Clothing,2022-12-08,5,Shipped,690,786,Terrence,
3443,1675,Pets,2022-12-18,3,Delivered,680,816,Terrence,
3444,1676,Home & Kitchen,2022-12-18,15,Shipped,140,179,Daniel,
3445,1677,Sports & Outdoors,2022-12-13,6,Shipped,505,577,Daniel,
3446,1678,Clothing,2022-12-28,2,Shipped,1365,1727,Daniel,
3447,1679,Books,2022-12-08,6,Delivered,685,764,Daniel,
3448,1680,Clothing,2022-12-17,20,In Transit,230,286,Priscilla,
3449,1681,Personal Care,2022-12-02,13,Cancelled,1340,1646,Daniel,Received Wrong Item
3450,1682,Home & Kitchen,2022-12-20,17,Cancelled,1480,1798,Kelly,Quality Issue
3451,1683,Electronics,2022-12-31,8,Delivered,1185,1511,Kelly,
3452,1684,Clothing,2022-12-21,1,In Transit,525,598,Terrence,
3453,1685,Clothing,2022-12-14,12,Delivered,905,1145,Daniel,
3454,1686,Pets,2022-12-24,3,Delivered,920,1017,Daniel,
3455,1687,Electronics,2022-12-19,3,Shipped,755,854,Terrence,
3456,1688,Electronics,2022-12-18,1,Delivered,595,764,Brian,
3457,1689,Home & Kitchen,2022-12-09,13,Delivered,580,681,Kelly,
3458,1690,Personal Care,2022-12-13,7,Delivered,390,501,Priscilla,
3459,1691,Personal Care,2022-12-04,8,Shipped,1280,1615,Daniel,
3460,1692,Books,2022-12-20,18,Shipped,740,825,Kelly,
3461,1693,Pets,2022-12-28,20,Shipped,660,737,Kelly,
3462,1694,Sports & Outdoors,2022-12-28,20,In Transit,1125,1267,Terrence,
3463,1695,Personal Care,2022-12-15,20,Delivered,100,120,Priscilla,
3464,1696,Home & Kitchen,2022-12-02,5,Shipped,185,239,Brian,
3465,1697,Electronics,2022-12-14,6,Shipped,825,965,Terrence,
3466,1698,Electronics,2022-12-18,3,Shipped,450,540,Kelly,
3467,1699,Personal Care,2022-12-24,6,Delivered,385,442,Daniel,
3468,1700,Electronics,2022-12-03,5,Shipped,600,717,Priscilla,
3469,1701,Electronics,2022-12-15,9,In Transit,1090,1260,Priscilla,
3470,1702,Home & Kitchen,2022-12-15,19,Delivered,280,357,Terrence,
3471,1703,Personal Care,2022-12-17,13,Shipped,1045,1188,Kelly,
3472,1704,Electronics,2022-12-31,5,Cancelled,595,773,Terrence,Unsatisfied
3473,1705,Sports & Outdoors,2022-12-09,12,Shipped,260,334,Brian,
3474,1706,Personal Care,2022-12-06,8,Shipped,1465,1676,Terrence,
3475,1707,Clothing,2022-12-19,11,Delivered,1460,1763,Terrence,
3476,1708,Personal Care,2022-12-11,5,Delivered,545,675,Daniel,
3477,1709,Clothing,2022-12-09,14,Delivered,1430,1845,Priscilla,
3478,1710,Electronics,2022-12-18,4,Delivered,465,602,Kelly,
3479,1711,Home & Kitchen,2022-12-25,15,Shipped,135,154,Kelly,
3480,1712,Electronics,2022-12-17,19,Delivered,1390,1535,Terrence,
3481,1713,Books,2022-12-04,18,Shipped,1010,1311,Daniel,
3482,1714,Electronics,2022-12-08,9,Shipped,810,1021,Priscilla,
3483,1715,Personal Care,2022-12-24,6,Shipped,1185,1476,Daniel,
3484,1716,Personal Care,2022-12-30,20,Shipped,490,567,Priscilla,
3485,1717,Books,2022-12-26,12,Shipped,1080,1191,Terrence,
3486,1718,Clothing,2022-12-19,11,Shipped,100,113,Priscilla,
3487,1719,Clothing,2022-12-30,8,Shipped,765,865,Kelly,
3488,1720,Personal Care,2022-12-02,10,Delivered,700,852,Daniel,
3489,1721,Electronics,2022-12-01,15,Delivered,1485,1638,Brian,
3490,1722,Sports & Outdoors,2022-12-10,7,Shipped,1230,1466,Terrence,
3491,1723,Personal Care,2022-12-08,14,Delivered,1035,1282,Terrence,
3492,1724,Home & Kitchen,2022-12-26,20,Cancelled,1445,1708,Priscilla,Received Wrong Item
3493,1725,Electronics,2022-12-17,12,Cancelled,1025,1168,Daniel,Quality Issue
3494,1726,Home & Kitchen,2022-12-12,13,Cancelled,325,398,Daniel,Late Delivery
3495,1727,Books,2022-12-20,18,Shipped,990,1284,Terrence,
3496,1728,Books,2022-12-30,8,Delivered,1490,1769,Daniel,
3497,1729,Pets,2022-12-28,13,Shipped,325,378,Kelly,
3498,1730,Pets,2022-12-12,6,Shipped,1090,1351,Brian,
3499,1731,Sports & Outdoors,2022-12-23,8,Delivered,1230,1381,Kelly,
3500,1732,Home & Kitchen,2022-12-27,3,Cancelled,1145,1383,Priscilla,Received Wrong Item
3501,1733,Books,2022-12-24,13,Delivered,1440,1719,Daniel,
3502,1734,Home & Kitchen,2022-12-31,9,In Transit,685,785,Priscilla,
3503,1735,Personal Care,2022-12-23,9,Shipped,1170,1361,Kelly,
3504,1736,Personal Care,2022-12-21,9,Cancelled,1040,1328,Priscilla,Quality Issue
3505,1737,Personal Care,2022-12-08,1,Delivered,190,224,Priscilla,
3506,1738,Clothing,2022-12-23,1,Shipped,1285,1443,Daniel,
3507,1739,Clothing,2022-12-11,3,Shipped,1390,1756,Priscilla,
3508,1740,Personal Care,2022-12-04,20,In Transit,420,515,Kelly,
3509,1741,Electronics,2022-12-31,9,Delivered,380,457,Kelly,
3510,1742,Books,2022-12-30,19,Shipped,100,127,Priscilla,
3511,1743,Clothing,2022-12-17,17,Shipped,1410,1674,Priscilla,
3512,1744,Clothing,2022-12-30,14,Delivered,320,392,Terrence,
3513,1745,Personal Care,2022-12-11,4,Shipped,690,857,Brian,
3514,1746,Personal Care,2022-12-28,15,Delivered,1475,1844,Priscilla,
3515,1747,Clothing,2022-12-07,12,Shipped,1155,1382,Terrence,
3516,1748,Clothing,2022-12-08,1,In Transit,140,176,Daniel,
3517,1749,Books,2022-12-23,8,Shipped,270,312,Daniel,
3518,1750,Electronics,2022-12-24,8,Delivered,330,371,Kelly,
3519,1751,Home & Kitchen,2022-12-19,2,Shipped,1195,1334,Priscilla,
3520,1752,Pets,2022-12-09,1,Shipped,280,329,Brian,
3521,1753,Sports & Outdoors,2022-12-29,7,Shipped,835,1053,Brian,
3522,1754,Home & Kitchen,2022-12-21,5,In Transit,150,194,Priscilla,
3523,1755,Sports & Outdoors,2022-12-10,16,Shipped,60,69,Kelly,
3524,1756,Home & Kitchen,2022-12-02,17,In Transit,175,220,Kelly,
3525,1757,Personal Care,2022-12-30,19,Delivered,340,436,Daniel,
3526,1758,Home & Kitchen,2022-12-25,11,Shipped,135,169,Daniel,
3527,1759,Electronics,2022-12-06,16,Cancelled,230,263,Priscilla,Unsatisfied
3528,1760,Electronics,2022-12-18,12,Cancelled,630,767,Kelly,Unsatisfied
3529,1761,Clothing,2022-12-19,18,Delivered,1000,1134,Daniel,
3530,1762,Pets,2022-12-13,16,Delivered,295,334,Kelly,
3531,1763,Pets,2022-12-16,4,Shipped,385,439,Kelly,
3532,1764,Personal Care,2022-12-18,3,Shipped,1145,1278,Priscilla,
3533,1765,Personal Care,2022-12-10,7,Shipped,360,407,Priscilla,
3534,1766,Clothing,2022-12-21,1,Shipped,550,683,Kelly,
3535,1767,Pets,2022-12-30,2,Shipped,355,411,Kelly,
3536,1768,Sports & Outdoors,2022-12-09,18,Delivered,765,958,Kelly,
3537,1769,Books,2022-12-04,15,Delivered,425,543,Terrence,
3538,1770,Books,2022-12-17,14,Shipped,480,573,Daniel,
3539,1771,Home & Kitchen,2022-12-04,13,Shipped,975,1151,Priscilla,
3540,1772,Clothing,2022-12-02,8,Shipped,180,199,Daniel,
3541,1773,Personal Care,2022-12-07,12,Cancelled,1310,1495,Terrence,Unsatisfied
3542,1774,Electronics,2022-12-30,10,Shipped,455,589,Kelly,
3543,1775,Pets,2022-12-30,18,Delivered,115,137,Terrence,
3544,1776,Home & Kitchen,2022-12-10,2,In Transit,930,1151,Daniel,
3545,1777,Books,2022-12-11,6,In Transit,975,1106,Terrence,
3546,1778,Home & Kitchen,2022-12-26,16,Delivered,1290,1599,Priscilla,
3547,1779,Pets,2022-12-14,1,Delivered,1080,1391,Terrence,
3548,1780,Clothing,2022-12-25,19,Shipped,840,945,Daniel,
3549,1781,Personal Care,2022-12-12,9,Cancelled,1380,1758,Kelly,Defective
3550,1782,Electronics,2022-12-05,15,Shipped,505,575,Priscilla,
3551,1783,Personal Care,2022-12-03,12,Shipped,1075,1226,Terrence,
3552,1784,Electronics,2022-12-29,15,Shipped,370,433,Brian,
3553,1785,Books,2022-12-18,16,Cancelled,905,997,Kelly,Quality Issue
3554,1786,Home & Kitchen,2022-12-29,13,Shipped,1135,1469,Terrence,
3555,1787,Personal Care,2022-12-01,16,Delivered,1300,1644,Brian,
3556,1788,Sports & Outdoors,2022-12-28,14,Delivered,265,340,Terrence,
3557,1789,Electronics,2022-12-21,20,Delivered,1440,1595,Priscilla,
3558,1790,Personal Care,2022-12-05,2,Shipped,815,920,Kelly,
3559,1791,Electronics,2022-12-30,4,Shipped,540,685,Daniel,
3560,1792,Personal Care,2022-12-25,2,Delivered,580,680,Kelly,
3561,1793,Books,2022-12-05,2,Shipped,1375,1544,Daniel,
3562,1794,Clothing,2022-12-02,12,Delivered,1440,1708,Terrence,
3563,1795,Books,2022-12-08,9,Delivered,810,1030,Brian,
3564,1796,Pets,2022-12-29,11,Delivered,1120,1394,Priscilla,
3565,1797,Home & Kitchen,2022-12-15,4,Cancelled,260,331,Daniel,Received Wrong Item
3566,1798,Home & Kitchen,2022-12-02,1,Delivered,1450,1862,Daniel,
3567,1799,Electronics,2022-12-06,20,Shipped,775,886,Kelly,
3568,1800,Sports & Outdoors,2022-12-31,3,Delivered,1380,1677,Kelly,
3569,1801,Personal Care,2022-12-23,2,Delivered,1250,1586,Brian,
3570,1802,Electronics,2022-12-27,2,Delivered,420,490,Brian,
3571,1803,Pets,2022-12-28,6,Shipped,175,226,Brian,
3572,1804,Pets,2022-12-26,5,Shipped,385,480,Priscilla,
3573,1805,Home & Kitchen,2022-12-07,13,Cancelled,1150,1303,Brian,Received Wrong Item
3574,1806,Personal Care,2022-12-04,3,Shipped,965,1219,Priscilla,
3575,1807,Electronics,2022-12-21,10,In Transit,755,929,Priscilla,
3576,1808,Clothing,2022-12-21,20,Shipped,220,246,Daniel,
3577,1809,Personal Care,2022-12-05,6,Delivered,210,245,Kelly,
3578,1810,Pets,2022-12-23,20,Shipped,1100,1337,Kelly,
3579,1811,Clothing,2022-12-25,4,Shipped,1405,1726,Kelly,
3580,1812,Sports & Outdoors,2022-12-03,8,Delivered,495,576,Daniel,
3581,1813,Personal Care,2022-12-07,19,Delivered,745,854,Kelly,
3582,1814,Electronics,2022-12-07,1,Shipped,110,127,Brian,
3583,1815,Clothing,2022-12-03,16,Shipped,1095,1309,Terrence,
3584,1816,Clothing,2022-12-27,4,Shipped,75,95,Kelly,
3585,1817,Pets,2022-12-08,20,Cancelled,945,1220,Terrence,Late Delivery
3586,1818,Home & Kitchen,2022-12-28,11,Delivered,1485,1904,Terrence,
3587,1819,Books,2022-12-30,13,Cancelled,755,866,Kelly,Unsatisfied
3588,1820,Pets,2022-12-18,12,Delivered,1460,1799,Daniel,
3589,1821,Clothing,2022-12-29,15,Shipped,10,11,Kelly,
3590,1822,Pets,2022-12-18,10,Delivered,315,384,Brian,
3591,1823,Sports & Outdoors,2022-12-12,2,Delivered,1060,1274,Priscilla,
3592,1824,Sports & Outdoors,2022-12-28,10,Delivered,780,915,Kelly,
3593,1825,Electronics,2022-12-31,6,Cancelled,470,529,Kelly,Unsatisfied
3594,1826,Sports & Outdoors,2022-12-29,6,Cancelled,485,571,Terrence,Quality Issue
3595,1827,Personal Care,2022-12-18,15,Delivered,775,889,Terrence,
3596,1828,Sports & Outdoors,2022-12-21,1,Cancelled,85,100,Kelly,Late Delivery
3597,1829,Personal Care,2022-12-27,13,In Transit,705,888,Brian,
3598,1830,Personal Care,2022-12-01,18,In Transit,1280,1472,Brian,
3599,1831,Clothing,2022-12-22,11,Delivered,715,909,Brian,
3600,1832,Electronics,2022-12-12,8,Delivered,1095,1354,Daniel,
3601,1833,Books,2022-12-26,6,Delivered,960,1067,Terrence,
3602,1834,Personal Care,2022-12-06,18,Cancelled,860,993,Terrence,Unsatisfied
3603,1835,Books,2022-12-07,16,Shipped,655,799,Priscilla,
3604,1836,Sports & Outdoors,2022-12-19,19,Shipped,295,361,Terrence,
3605,1837,Books,2022-12-25,13,Delivered,300,359,Kelly,
3606,1838,Pets,2022-12-25,5,Delivered,570,695,Terrence,
3607,1839,Personal Care,2022-12-03,12,Delivered,915,1143,Brian,
3608,1840,Home & Kitchen,2022-12-20,16,Shipped,960,1235,Priscilla,
3609,1841,Pets,2022-12-30,15,Delivered,85,108,Terrence,
3610,1842,Personal Care,2022-12-21,17,Delivered,1265,1455,Priscilla,
3611,1843,Books,2022-12-04,14,Shipped,1465,1628,Terrence,
3612,1844,Pets,2022-12-16,6,Shipped,625,750,Priscilla,
3613,1845,Personal Care,2022-12-17,13,Shipped,1340,1545,Kelly,
3614,1846,Sports & Outdoors,2022-12-28,19,Delivered,1400,1632,Daniel,
